기상관측일시,일사량(w/m^2),습도(%),절대습도,기온(degC),대기압(hPa)
2024-11-13 10:00,333.164,53.797,0.007,15.589,1006.74146
2024-11-13 11:00,437.682,51.721,0.007,18.081,1006.5141
2024-11-13 12:00,497.042,46.838,0.007,20.244,1006.07764
2024-11-13 13:00,492.606,44.227,0.007,20.329,1005.63416
2024-11-13 14:00,422.283,42.929,0.007,19.86,1005.3568
2024-11-13 15:00,308.75,43.529,0.007,19.165,1005.2409
2024-11-13 16:00,155.667,46.831,0.007,17.168,1005.5301
2024-11-13 17:00,25.084,52.939,0.008,14.903,1005.7992
2024-11-13 18:00,0,54.75,0.008,12.821,1006.12854
2024-11-13 19:00,0,54.624,0.007,12.32,1006.27
2024-11-13 20:00,0,53.547,0.007,12.033,1006.4646
2024-11-13 21:00,0,54.518,0.007,11.592,1006.562
2024-11-13 22:00,0,55.067,0.007,11.21,1006.5723
2024-11-13 23:00,0,56.153,0.007,10.89,1006.6115
2024-11-14 0:00,0,56.173,0.007,10.678,1006.5808
2024-11-14 1:00,0,60.472,0.007,10.613,1006.2839
2024-11-14 2:00,0,61.251,0.007,10.371,1006.13934
2024-11-14 3:00,0,63.566,0.007,10.075,1005.91693
2024-11-14 4:00,0,64.748,0.007,9.772,1005.6877
2024-11-14 5:00,0,65.945,0.007,9.333,1005.5475
2024-11-14 6:00,0,65.11,0.007,9.484,1005.4423
2024-11-14 7:00,0,66.103,0.007,10.016,1005.6218
2024-11-14 8:00,72.403,65.496,0.007,11.619,1005.83044
2024-11-14 9:00,196.926,61.941,0.007,13.659,1005.9386
2024-11-14 10:00,313.267,59.201,0.007,15.993,1005.6733
2024-11-14 11:00,400.893,56.867,0.007,17.792,1004.87933
2024-11-14 12:00,365.635,53.868,0.007,19.121,1004.1236
2024-11-14 13:00,353.838,54.515,0.007,18.819,1003.5289
2024-11-14 14:00,178.057,57.784,0.007,17.917,1003.2825
2024-11-14 15:00,107.963,62.344,0.008,16.887,1002.9342
2024-11-14 16:00,54.67,68.346,0.008,15.71,1002.81323
2024-11-14 17:00,12.593,69.886,0.008,14.851,1003.0323
2024-11-14 18:00,0,68.918,0.008,13.947,1003.3842
2024-11-14 19:00,0,69.061,0.008,13.617,1003.2469
2024-11-14 20:00,0,71.612,0.008,13.262,1003.1558
2024-11-14 21:00,0,71.182,0.008,13.051,1003.24426
2024-11-14 22:00,0,71.101,0.008,12.821,1003.24396
2024-11-14 23:00,0,71.462,0.008,12.552,1003.15295
2024-11-15 0:00,0,69.825,0.008,12.287,1002.94635
2024-11-15 1:00,0,71.049,0.008,13.293,1002.1608
2024-11-15 2:00,0,72.349,0.008,13.175,1002.12836
2024-11-15 3:00,0,74.064,0.008,13.086,1002.2518
2024-11-15 4:00,0,75.855,0.008,12.912,1002.452
2024-11-15 5:00,0,77.666,0.008,12.751,1002.4012
2024-11-15 6:00,0,78.622,0.008,12.779,1002.4793
2024-11-15 7:00,0,77.161,0.008,13.032,1002.7662
2024-11-15 8:00,16.317,76.18,0.008,13.381,1002.88367
2024-11-15 9:00,43.162,75.09,0.008,13.788,1003.04395
2024-11-15 10:00,92.664,74.135,0.008,14.584,1003.03424
2024-11-15 11:00,93.625,73.728,0.008,15.308,1002.9193
2024-11-15 12:00,59.505,73.143,0.008,15.962,1002.4725
2024-11-15 13:00,110.541,72.123,0.008,16.169,1001.8412
2024-11-15 14:00,117.472,71.714,0.008,16.356,1001.4343
2024-11-15 15:00,116.513,71.431,0.008,16.728,1001.1674
2024-11-15 16:00,75.111,70.855,0.009,15.812,1001.4255
2024-11-15 17:00,16.684,70.962,0.009,14.621,1001.7695
2024-11-15 18:00,0,70.359,0.009,13.599,1002.34186
2024-11-15 19:00,0,68.189,0.008,13.45,1002.6789
2024-11-15 20:00,0,67.483,0.008,13.264,1002.8911
2024-11-15 21:00,0,64.527,0.008,13.081,1003.1082
2024-11-15 22:00,0,64.928,0.008,13.122,1003.182
2024-11-15 23:00,0,65.657,0.008,13.111,1003.05115
2024-11-16 0:00,0,65.093,0.008,13.1,1002.7906
2024-11-16 1:00,0,68.559,0.008,12.045,1002.593
2024-11-16 2:00,0,69.158,0.008,12.176,1002.5035
2024-11-16 3:00,0,69.698,0.008,12.47,1002.4134
2024-11-16 4:00,0,69.494,0.008,12.419,1002.1793
2024-11-16 5:00,0,69.114,0.008,12.192,1001.8718
2024-11-16 6:00,0,68.963,0.008,12.148,1001.5626
2024-11-16 7:00,0,68.912,0.008,12.442,1001.66925
2024-11-16 8:00,53.997,68.24,0.008,13.652,1001.87915
2024-11-16 9:00,142.641,65.92,0.009,15.26,1001.8413
2024-11-16 10:00,252.147,64.143,0.009,16.88,1001.46423
2024-11-16 11:00,341.033,60.93,0.009,18.376,1000.69995
2024-11-16 12:00,372.169,59.339,0.009,19.621,1000.1858
2024-11-16 13:00,333.864,59.753,0.009,19.567,999.4036
2024-11-16 14:00,226.076,65.175,0.01,18.11,998.66034
2024-11-16 15:00,129.983,68.486,0.01,17.617,998.4567
2024-11-16 16:00,40.498,69.484,0.01,17.018,998.6104
2024-11-16 17:00,12.555,70.751,0.009,16.112,998.83136
2024-11-16 18:00,0,73.856,0.01,15.523,999.1932
2024-11-16 19:00,0,78.27,0.01,15.301,999.49054
2024-11-16 20:00,0,80.352,0.01,15.201,999.46564
2024-11-16 21:00,0,80.167,0.01,15.156,999.32733
2024-11-16 22:00,0,79.778,0.01,15.051,999.28156
2024-11-16 23:00,0,80.264,0.01,14.992,999.4278
2024-11-17 0:00,0,78.747,0.01,14.729,999.4819
2024-11-18 1:00,0,26.979,0.002,2.231,1012.39044
2024-11-18 2:00,0,28.311,0.002,1.795,1012.6936
2024-11-18 3:00,0,27.718,0.002,1.313,1012.82477
2024-11-18 4:00,0,23.251,0.002,0.872,1013.22577
2024-11-18 5:00,0,20.873,0.001,0.47,1013.7288
2024-11-18 6:00,0,23.467,0.002,0.17,1013.95233
2024-11-18 7:00,0,24.669,0.002,0.642,1014.4248
2024-11-18 8:00,95.841,24.071,0.002,1.566,1014.9331
2024-11-18 9:00,268.27,20.479,0.001,2.919,1015.4577
2024-11-18 10:00,413.946,21.084,0.001,4.739,1015.3815
2024-11-18 11:00,517.424,21.795,0.002,6.462,1014.9643
2024-11-18 12:00,575.587,21.76,0.002,8.19,1014.5215
2024-11-18 13:00,558.673,20.854,0.002,8.302,1013.93054
2024-11-18 14:00,477.852,20.061,0.002,8.086,1013.52216
2024-11-18 15:00,347.33,20.036,0.002,7.566,1013.3623
2024-11-18 16:00,177.736,20.483,0.002,5.643,1013.4612
2024-11-18 17:00,19.123,24.027,0.002,3.45,1013.60236
2024-11-18 18:00,0,30.569,0.002,1.742,1013.96796
2024-11-18 19:00,0,31.86,0.002,1.432,1014.3022
2024-11-18 20:00,0,33.366,0.002,1.136,1014.63916
2024-11-18 21:00,0,35.933,0.002,0.897,1015.06177
2024-11-18 22:00,0,39.758,0.002,0.817,1015.2675
2024-11-18 23:00,0,41.979,0.002,0.715,1015.3412
2024-11-19 0:00,0,40.064,0.002,0.614,1015.24054
2024-11-19 1:00,0,42.747,0.002,0.502,1015.45703
2024-11-19 2:00,0,45.351,0.002,0.4,1015.3461
2024-11-19 3:00,0,46.53,0.002,0.362,1015.2742
2024-11-19 4:00,0,48.551,0.003,0.395,1015.1198
2024-11-19 5:00,0,50.862,0.003,0.436,1015.0275
2024-11-19 6:00,0,52.328,0.003,0.506,1014.9288
2024-11-19 7:00,0,53.154,0.003,1.382,1015.0106
2024-11-19 8:00,80.405,53.31,0.003,2.953,1015.01227
2024-11-19 9:00,194.898,52.559,0.003,5.157,1014.9771
2024-11-19 10:00,303.242,51.276,0.003,7.658,1014.51544
2024-11-19 11:00,352.367,50.304,0.004,9.864,1013.95856
2024-11-19 12:00,322.927,47.162,0.004,11.791,1013.2077
2024-11-19 13:00,319.805,41.455,0.004,12.266,1012.325
2024-11-19 14:00,239.373,42.464,0.004,12.143,1011.7851
2024-11-19 15:00,139.31,43.247,0.004,10.791,1011.2314
2024-11-19 16:00,99.054,42.626,0.004,9.516,1011.30963
2024-11-19 17:00,17.049,48.565,0.004,7.578,1011.3349
2024-11-19 18:00,0,49.703,0.004,5.741,1011.5554
2024-11-19 19:00,0,53.265,0.004,5.491,1011.6318
2024-11-19 20:00,0,54.297,0.004,5.18,1011.61566
2024-11-19 21:00,0,55.336,0.004,4.886,1011.54083
2024-11-19 22:00,0,56.189,0.004,4.506,1011.45105
2024-11-19 23:00,0,55.741,0.004,4.031,1011.1938
2024-11-20 0:00,0,55.532,0.004,3.689,1010.8759
2024-11-20 1:00,0,51.169,0.004,3.791,1010.19165
2024-11-20 2:00,0,51.989,0.004,3.34,1009.96246
2024-11-20 3:00,0,51.87,0.004,2.962,1009.8059
2024-11-20 4:00,0,51.849,0.004,2.606,1009.6116
2024-11-20 5:00,0,51.233,0.004,2.218,1009.5038
2024-11-20 6:00,0,50.699,0.004,1.854,1009.47217
2024-11-20 7:00,0,51.22,0.003,2.675,1009.6329
2024-11-20 8:00,73.418,50.032,0.003,4.209,1009.7195
2024-11-20 9:00,171.412,46.042,0.003,6.213,1009.76416
2024-11-20 10:00,288.687,42.356,0.003,8.325,1009.39813
2024-11-20 11:00,344.745,39.461,0.003,10.376,1008.78625
2024-11-20 12:00,367.499,38.743,0.003,12.218,1008.1236
2024-11-20 13:00,370.977,40.432,0.004,12.233,1007.39417
2024-11-20 14:00,338.335,42.488,0.004,12.484,1006.9156
2024-11-20 15:00,259.945,42.422,0.004,11.955,1006.62225
2024-11-20 16:00,116.925,45.39,0.005,10.213,1006.6605
2024-11-20 17:00,16.177,49.761,0.005,8.674,1006.7742
2024-11-20 18:00,0,53.817,0.005,7.497,1006.9534
2024-11-20 19:00,0,55.163,0.005,6.957,1006.9253
2024-11-20 20:00,0,55.83,0.005,6.779,1006.9022
2024-11-20 21:00,0,56.89,0.005,6.598,1006.91943
2024-11-20 22:00,0,57.432,0.005,6.831,1006.8067
2024-11-20 23:00,0,58.185,0.005,6.916,1006.6142
2024-11-21 0:00,0,58.888,0.005,6.76,1006.2695
2024-11-21 1:00,0,56.151,0.005,7.338,1005.48584
2024-11-21 2:00,0,57.209,0.005,7.041,1005.1717
2024-11-21 3:00,0,57.519,0.005,6.81,1004.64154
2024-11-21 4:00,0,57.124,0.005,6.828,1004.5433
2024-11-21 5:00,0,58.26,0.005,6.932,1004.3503
2024-11-21 6:00,0,61.856,0.005,6.14,1004.22833
2024-11-21 7:00,0,60.802,0.005,6.702,1004.52576
2024-11-21 8:00,45.888,58.142,0.005,7.724,1004.76373
2024-11-21 9:00,153.119,55.359,0.006,9.349,1005.0103
2024-11-21 10:00,236.899,50.981,0.005,11.564,1004.78595
2024-11-21 11:00,291.222,49.408,0.005,12.457,1004.4252
2024-11-21 12:00,463.432,45.131,0.005,14.94,1003.7584
2024-11-21 13:00,456.709,44.324,0.005,14.57,1003.2094
2024-11-21 14:00,303.207,42.79,0.005,14.309,1002.8034
2024-11-21 15:00,219.432,36.98,0.005,13.611,1002.61993
2024-11-21 16:00,120.861,40.19,0.005,11.92,1002.867
2024-11-21 17:00,15.433,44.549,0.005,10.06,1003.20404
2024-11-21 18:00,0,45.427,0.005,8.216,1003.6611
2024-11-21 19:00,0,47.397,0.005,7.909,1003.9248
2024-11-21 20:00,0,50.578,0.005,7.533,1004.10596
2024-11-21 21:00,0,51.338,0.005,7.621,1003.99066
2024-11-21 22:00,0,50.499,0.005,7.959,1003.8847
2024-11-21 23:00,0,51.581,0.005,8.057,1003.668
2024-11-22 0:00,0,54.494,0.005,8.081,1003.5446
2024-11-22 1:00,0,51.3,0.005,6.978,1003.66
2024-11-22 2:00,0,50.675,0.005,6.236,1003.8574
2024-11-22 3:00,0,49.114,0.005,5.612,1003.97894
2024-11-22 4:00,0,51.046,0.005,5.786,1004.29535
2024-11-22 5:00,0,48.582,0.004,4.824,1004.6216
2024-11-22 6:00,0,46.887,0.004,4.369,1004.96277
2024-11-22 7:00,0,47.439,0.004,4.513,1005.5478
2024-11-22 8:00,71.358,43.113,0.004,5.364,1006.0413
2024-11-22 9:00,219.068,41.075,0.003,6.868,1006.5149
2024-11-22 10:00,348.249,37.778,0.003,8.549,1006.652
2024-11-22 11:00,467.51,31.742,0.003,10.053,1006.48663
2024-11-22 12:00,529.239,28.183,0.003,11.254,1006.0872
2024-11-22 13:00,517.818,25.134,0.003,11.018,1005.7055
2024-11-22 14:00,439.51,24.378,0.002,10.528,1005.51245
2024-11-22 15:00,322.685,27.002,0.003,9.753,1005.5114
2024-11-22 16:00,164.751,28.491,0.003,7.846,1005.98785
2024-11-22 17:00,15.219,31.355,0.003,5.651,1006.4981
2024-11-22 18:00,0,34.019,0.003,3.935,1006.99884
2024-11-22 19:00,0,33.059,0.003,3.405,1007.44336
2024-11-22 20:00,0,34.646,0.003,2.87,1007.862
2024-11-22 21:00,0,35.233,0.003,2.404,1008.2017
2024-11-22 22:00,0,37.939,0.003,1.992,1008.41486
2024-11-22 23:00,0,42.95,0.003,1.623,1008.6891
2024-11-23 0:00,0,44.665,0.003,1.285,1008.809
2024-11-23 1:00,0,41.808,0.003,1.744,1008.5957
2024-11-23 2:00,0,44.257,0.003,1.451,1008.72363
2024-11-23 3:00,0,45.72,0.003,1.146,1008.74976
2024-11-23 4:00,0,47.528,0.003,0.925,1009.0234
2024-11-23 5:00,0,48.334,0.003,0.705,1009.38574
2024-11-23 6:00,0,48.368,0.003,0.538,1009.79425
2024-11-23 7:00,0,49.935,0.003,1.415,1010.328
2024-11-23 8:00,76.097,49.403,0.003,3.029,1010.87177
2024-11-23 9:00,228.272,47.562,0.003,5.381,1011.3219
2024-11-23 10:00,369.591,43.889,0.003,8.192,1011.4571
2024-11-23 11:00,455.92,41.181,0.004,10.828,1011.3529
2024-11-23 12:00,509.789,38.181,0.004,13.123,1010.8463
2024-11-23 13:00,505.553,35.366,0.004,13.244,1010.1869
2024-11-23 14:00,427.858,34.856,0.004,13.067,1009.77576
2024-11-23 15:00,315.159,34.98,0.004,12.512,1009.56995
2024-11-23 16:00,153.423,35.434,0.004,10.278,1009.7184
2024-11-23 17:00,14.384,42.248,0.004,7.662,1009.9467
2024-11-23 18:00,0,44.584,0.004,5.697,1010.251
2024-11-23 19:00,0,45.189,0.004,5.2,1010.69147
2024-11-23 20:00,0,48.061,0.004,4.661,1011.14417
2024-11-23 21:00,0,50.002,0.004,4.216,1011.4877
2024-11-23 22:00,0,50.709,0.004,4.126,1011.8011
2024-11-23 23:00,0,51.032,0.004,3.604,1011.87646
2024-11-24 0:00,0,51.391,0.004,3.314,1011.94226
2024-11-24 1:00,0,54.626,0.004,3.302,1012.0443
2024-11-24 2:00,0,56.183,0.004,3.027,1012.1529
2024-11-24 3:00,0,56.047,0.004,2.773,1012.15204
2024-11-24 4:00,0,56.445,0.004,2.511,1012.26227
2024-11-24 5:00,0,56.602,0.004,2.271,1012.36273
2024-11-24 6:00,0,57.424,0.004,2.026,1012.5301
2024-11-24 7:00,0,57.784,0.004,2.818,1012.88367
2024-11-24 8:00,57.614,56.998,0.004,4.342,1013.2161
2024-11-24 9:00,174.393,53.66,0.004,6.624,1013.57587
2024-11-24 10:00,314.418,48.203,0.004,9.529,1013.48956
2024-11-24 11:00,438.565,44.905,0.004,12.236,1013.2087
2024-11-24 12:00,499.343,41.912,0.004,14.544,1012.7062
2024-11-24 13:00,506.864,39.067,0.004,14.499,1012.08527
2024-11-24 14:00,432.513,36.695,0.004,14.066,1011.75214
2024-11-24 15:00,315.951,35.867,0.004,13.193,1011.5271
2024-11-24 16:00,154.437,37.005,0.004,10.969,1011.8372
2024-11-24 17:00,13.794,44.92,0.005,8.355,1012.1292
2024-11-24 18:00,0,43.984,0.004,6.283,1012.48285
2024-11-24 19:00,0,45.436,0.004,5.819,1012.6715
2024-11-24 20:00,0,49.567,0.005,5.268,1012.93
2024-11-24 21:00,0,51.483,0.004,4.732,1013.15894
2024-11-24 22:00,0,50.886,0.004,4.396,1013.10925
2024-11-24 23:00,0,52.674,0.004,4.127,1013.182
2024-11-25 0:00,0,54.094,0.004,3.92,1013.0849
2024-11-25 1:00,0,54.306,0.004,3.756,1012.8773
2024-11-25 2:00,0,55.248,0.004,3.554,1012.7906
2024-11-25 3:00,0,56.089,0.004,3.365,1012.7027
2024-11-25 4:00,0,56.98,0.004,3.132,1012.4542
2024-11-25 5:00,0,57.773,0.004,2.933,1012.22504
2024-11-25 6:00,0,58.346,0.004,2.75,1011.97986
2024-11-25 7:00,0,58.6,0.004,3.586,1012.06464
2024-11-25 8:00,62.589,57.967,0.004,5.158,1012.1201
2024-11-25 9:00,186.307,54.607,0.005,7.481,1012.35876
2024-11-25 10:00,305.388,49.821,0.005,10.443,1012.1139
2024-11-25 11:00,412.358,47.162,0.005,13.106,1011.4892
2024-11-25 12:00,457.978,44.965,0.005,15.438,1010.60284
2024-11-25 13:00,442.576,42.656,0.005,15.441,1009.31476
2024-11-25 14:00,337.073,40.869,0.005,15.069,1008.18317
2024-11-25 15:00,243.73,40.783,0.005,14.341,1007.2218
2024-11-25 16:00,112.817,44.102,0.006,12.669,1006.7302
2024-11-25 17:00,13.168,45.898,0.006,10.937,1006.3641
2024-11-25 18:00,0,47.229,0.005,9.774,1005.96875
2024-11-25 19:00,0,49.592,0.005,9.355,1005.39923
2024-11-25 20:00,0,54.561,0.006,9.308,1004.68646
2024-11-25 21:00,0,57.838,0.006,9.302,1003.6984
2024-11-25 22:00,0,58.517,0.006,9.455,1002.27747
2024-11-25 23:00,0,60.853,0.006,9.476,1000.7858
2024-11-26 0:00,0,63.88,0.006,9.388,999.4286
2024-11-26 1:00,0,70.526,0.007,9.657,997.72577
2024-11-26 2:00,0,77.476,0.007,9.597,996.3354
2024-11-26 3:00,0,80.865,0.007,9.653,994.68005
2024-11-26 4:00,0,80.345,0.007,9.633,993.8559
2024-11-26 5:00,0,80.198,0.007,9.595,993.3895
2024-11-26 6:00,0,79.43,0.007,9.734,993.9234
2024-11-26 7:00,0,73.812,0.007,9.252,994.8585
2024-11-26 8:00,7.667,69.084,0.006,8.911,995.5337
2024-11-26 9:00,39.146,62.423,0.006,8.841,996.0258
2024-11-26 10:00,84.931,54.996,0.005,9.371,995.99896
2024-11-26 11:00,280.42,44.951,0.005,10.289,996.2647
2024-11-26 12:00,395.53,35.38,0.004,11.051,996.14264
2024-11-26 13:00,324.487,42.061,0.004,9.642,996.1198
2024-11-26 14:00,298.73,33.936,0.004,10.02,996.2229
2024-11-26 15:00,208.348,34.891,0.003,9.184,996.53174
2024-11-26 16:00,103.651,37.491,0.004,7.934,996.841
2024-11-26 17:00,12.346,42.442,0.004,6.613,997.4149
2024-11-26 18:00,0,51.865,0.004,4.906,997.59
2024-11-26 19:00,0,54.003,0.004,5.067,997.90454
2024-11-26 20:00,0,56.768,0.004,4.987,997.6707
2024-11-26 21:00,0,53.089,0.004,4.912,997.5524
2024-11-26 22:00,0,52.448,0.004,4.38,997.4974
2024-11-26 23:00,0,54.287,0.004,4.41,997.4461
2024-11-27 0:00,0,46.273,0.003,3.96,997.24554
2024-11-27 1:00,0,59.964,0.004,3.505,997.00995
2024-11-27 2:00,0,59.499,0.004,3.003,996.49243
2024-11-27 3:00,0,48.331,0.003,2.672,996.09235
2024-11-27 4:00,0,53.514,0.003,2.632,995.47864
2024-11-27 5:00,0,54.807,0.004,2.998,994.6486
2024-11-27 6:00,0,67.723,0.004,2.072,994.50885
2024-11-27 7:00,0,57.258,0.004,2.251,994.42584
2024-11-27 8:00,29.908,43.076,0.003,2.651,994.68585
2024-11-27 9:00,84.136,45.444,0.003,3.147,994.81396
2024-11-27 10:00,150.735,42.389,0.003,3.524,994.72424
2024-11-27 11:00,244.79,37.995,0.003,4.616,994.3112
2024-11-27 12:00,280.07,44.035,0.003,5.182,994.0461
2024-11-27 13:00,273.496,42.198,0.003,5.358,993.3571
2024-11-27 14:00,252.212,36.151,0.003,5.255,993.11884
2024-11-27 15:00,173.66,39.233,0.003,4.58,993.0563
2024-11-27 16:00,91.045,39.829,0.003,3.663,993.4792
2024-11-27 17:00,11.051,42.515,0.003,2.348,993.9463
2024-11-27 18:00,0,45.958,0.003,1.971,994.68585
2024-11-27 19:00,0,59.284,0.003,1.838,995.34863
2024-11-27 20:00,0,53.848,0.003,1.361,995.5746
2024-11-27 21:00,0,50.721,0.003,1.466,995.8849
2024-11-27 22:00,0,41.901,0.003,1.718,995.82983
2024-11-27 23:00,0,44.647,0.003,1.895,995.9484
2024-11-28 0:00,0,47.68,0.003,1.926,995.8458
2024-11-28 1:00,0,59.646,0.003,0.802,995.43933
2024-11-28 2:00,0,57.383,0.003,0.57,994.9874
2024-11-28 3:00,0,56.361,0.003,0.364,994.4919
2024-11-28 4:00,0,57.376,0.003,1.177,994.0878
2024-11-28 5:00,0,60.813,0.003,1.136,993.54926
2024-11-28 6:00,0,59.417,0.003,1.679,993.03436
2024-11-28 7:00,0,56.232,0.003,2.101,992.82477
2024-11-28 8:00,46.26,53.048,0.003,2.703,992.6589
2024-11-28 9:00,119.918,45.891,0.003,3.74,992.6292
2024-11-28 10:00,159.751,43.6,0.003,5.363,992.5391
2024-11-28 11:00,279.254,44.237,0.003,7.101,992.27374
2024-11-28 12:00,334.456,39.607,0.003,8.156,991.8596
2024-11-28 13:00,303.458,41.143,0.003,7.539,991.66125
2024-11-28 14:00,196.086,63.61,0.004,5.317,992.0874
2024-11-28 15:00,138.793,62.909,0.004,5.065,992.15765
2024-11-28 16:00,76.231,60.861,0.004,4.47,992.611
2024-11-28 17:00,8.329,62.579,0.004,3.808,993.03107
2024-11-28 18:00,0,63.804,0.004,3.214,993.4727
2024-11-28 19:00,0,63.468,0.004,2.839,993.8474
2024-11-28 20:00,0,61.441,0.004,2.797,994.14825
2024-11-28 21:00,0,61.525,0.004,2.689,994.5289
2024-11-28 22:00,0,61.277,0.004,2.58,994.76917
2024-11-28 23:00,0,60.851,0.004,2.642,994.96564
2024-11-29 0:00,0,60.295,0.004,2.549,994.95386
2024-11-29 1:00,0,60.297,0.004,2.226,994.2103
2024-11-29 2:00,0,58.693,0.004,1.754,994.4622
2024-11-29 3:00,0,56.594,0.003,1.37,994.71045
2024-11-29 4:00,0,55.314,0.003,0.926,994.92487
2024-11-29 5:00,0,54.148,0.003,0.599,995.0471
2024-11-29 6:00,0,53.694,0.003,0.393,995.22375
2024-11-29 7:00,0,54.499,0.003,0.315,995.59454
2024-11-29 8:00,47.191,53.24,0.003,0.783,995.9646
2024-11-29 9:00,159.098,51.969,0.003,2.039,996.3914
2024-11-29 10:00,235.741,51.475,0.003,3.674,996.1626
2024-11-29 11:00,299.977,51.31,0.003,5.228,995.583
2024-11-29 12:00,298.614,52.958,0.004,5.847,994.79266
2024-11-29 13:00,257.255,56.616,0.004,5.055,993.87714
2024-11-29 14:00,220.763,59.877,0.004,4.685,993.1668
2024-11-29 15:00,125,62.638,0.004,4.186,992.5474
2024-11-29 16:00,54.204,65.197,0.004,3.715,992.67816
2024-11-29 17:00,7.461,65.174,0.004,3.21,993.0094
2024-11-29 18:00,0,64.676,0.004,2.647,993.5332
2024-11-29 19:00,0,64.155,0.004,2.446,994.1515
2024-11-29 20:00,0,63.381,0.004,2.48,994.6195
2024-11-29 21:00,0,62.78,0.004,2.85,995.2821
2024-11-29 22:00,0,62.265,0.004,2.7,995.8133
2024-11-29 23:00,0,60.004,0.004,2.627,996.16064
2024-11-30 0:00,0,59.59,0.004,2.619,996.599
2024-11-30 1:00,0,59.972,0.004,2.768,996.4296
2024-11-30 2:00,0,60.201,0.004,2.341,996.75287
2024-11-30 3:00,0,58.275,0.004,1.843,997.0742
2024-11-30 4:00,0,57.381,0.004,1.319,997.43445
2024-11-30 5:00,0,57.49,0.004,0.767,997.88336
2024-11-30 6:00,0,57.512,0.004,0.215,998.4005
2024-11-30 7:00,0,57.937,0.004,0.915,998.8295
2024-11-30 8:00,52.869,57.825,0.004,2.119,999.1292
2024-11-30 9:00,168.947,54.893,0.004,4.129,999.51447
2024-11-30 10:00,242.809,50.801,0.004,5.829,999.6156
2024-11-30 11:00,296.982,49.824,0.004,7.149,999.3735
2024-11-30 12:00,326.343,49.772,0.004,8.108,998.7235
2024-11-30 13:00,303.653,49.913,0.005,8.617,997.9183
2024-11-30 14:00,237.639,50.913,0.005,8.071,997.414
2024-11-30 15:00,206.711,50.46,0.005,9.226,996.8934
2024-11-30 16:00,85.597,53.105,0.005,7.877,996.95776
2024-11-30 17:00,9.721,56.033,0.005,6.559,997.07574
2024-11-30 18:00,0,58.674,0.005,5.382,997.32074
2024-11-30 19:00,0,58.824,0.005,5.415,997.4194
2024-11-30 20:00,0,58.478,0.005,5.165,997.6852
2024-11-30 21:00,0,57.618,0.005,5.407,998.02203
2024-11-30 22:00,0,57.413,0.005,4.999,998.3809
2024-11-30 23:00,0,55.686,0.005,5.282,998.50977
2024-12-01 0:00,0,55.602,0.005,5.159,998.5348
2024-12-01 1:00,0,55.83,0.005,4.734,999.09576
2024-12-01 2:00,0,57.908,0.005,4.545,999.28375
2024-12-01 3:00,0,58.058,0.005,4.073,999.3701
2024-12-01 4:00,0,58.736,0.005,3.957,999.3671
2024-12-01 5:00,0,60.364,0.005,3.642,999.38214
2024-12-01 6:00,0,63.199,0.005,3.411,999.5143
2024-12-01 7:00,0,64.125,0.005,3.929,999.87946
2024-12-01 8:00,49.734,63.88,0.005,5.006,1000.163
2024-12-01 9:00,133.484,62.8,0.005,6.66,1000.49774
2024-12-01 10:00,212.125,61.657,0.005,8.646,1000.57544
2024-12-01 11:00,282.148,58.984,0.005,10.615,1000.33856
2024-12-01 12:00,314.999,56.015,0.006,12.43,999.6966
2024-12-01 13:00,299.645,53.639,0.006,12.633,998.9403
2024-12-01 14:00,252.927,52.2,0.006,12.255,998.35657
2024-12-01 15:00,171.478,52.675,0.006,11.843,997.9254
2024-12-01 16:00,77.851,56.568,0.006,10.616,997.9117
2024-12-01 17:00,10.157,63.971,0.006,9.1,997.95917
2024-12-01 18:00,0,64.548,0.006,7.913,998.07477
2024-12-01 19:00,0,64.77,0.006,7.367,998.334
2024-12-01 20:00,0,63.205,0.006,7.243,998.4643
2024-12-01 21:00,0,60.941,0.006,6.969,998.7417
2024-12-01 22:00,0,62.512,0.006,6.927,998.69385
2024-12-01 23:00,0,63.232,0.006,6.276,998.6656
2024-12-02 0:00,0,64.284,0.006,5.614,998.4923
2024-12-02 1:00,0,62.711,0.005,5.07,998.83734
2024-12-02 2:00,0,62.34,0.005,5.205,998.764
2024-12-02 3:00,0,62.203,0.005,4.464,998.71204
2024-12-02 4:00,0,62.226,0.005,4.239,998.6612
2024-12-02 5:00,0,60.329,0.005,4.123,998.6415
2024-12-02 6:00,0,60.191,0.005,3.972,998.7312
2024-12-02 7:00,0,60.506,0.005,4.458,999.06366
2024-12-02 8:00,42.252,60.564,0.005,5.536,999.3381
2024-12-02 9:00,131.75,58.529,0.006,7.696,999.6122
2024-12-02 10:00,251.608,55.691,0.006,10.261,999.6893
2024-12-02 11:00,364.27,52.671,0.006,12.464,999.5277
2024-12-02 12:00,397.357,52.556,0.007,14.254,998.9077
2024-12-02 13:00,382.598,49.695,0.007,14.439,998.3613
2024-12-02 14:00,220.516,47.854,0.006,13.279,998.0962
2024-12-02 15:00,169.004,48.22,0.006,13.172,998.4487
2024-12-02 16:00,97.783,49.363,0.006,10.897,999.5697
2024-12-02 17:00,10.149,48.793,0.005,8.598,1000.5029
2024-12-02 18:00,0,49.67,0.005,6.693,1001.4993
2024-12-02 19:00,0,49.219,0.004,5.673,1002.25415
2024-12-02 20:00,0,46.776,0.004,4.747,1003.0376
2024-12-02 21:00,0,39.781,0.003,3.773,1003.7285
