기상관측일시,습도(%),기온(degC),대기압(mmHg)
2025-01-17 6:00,79.12,-2.47,764.47025
2025-01-17 7:00,78.39,-2.87,764.92811
2025-01-17 8:00,77.17,-3.09,765.22094
2025-01-17 9:00,74.11,-2.03,765.47685
2025-01-17 10:00,65.11,-0.42,765.59764
2025-01-17 11:00,63.00,1.21,765.33241
2025-01-17 12:00,56.56,2.49,764.85461
2025-01-17 13:00,48.19,4.02,764.04411
2025-01-17 14:00,37.85,4.82,763.59255
2025-01-17 15:00,35.44,5.46,763.51941
2025-01-17 16:00,36.13,6.01,763.72013
2025-01-17 17:00,37.93,5.36,764.04483
2025-01-17 18:00,39.31,3.91,764.53528
2025-01-17 19:00,46.32,2.53,764.82142
2025-01-17 20:00,53.91,0.78,764.87975
2025-01-17 21:00,60.88,-0.66,764.92372
2025-01-17 22:00,65.39,-1.38,765.05198
2025-01-17 23:00,68.01,-2.13,765.12267
2025-01-18 0:00,71.98,-2.75,764.96238
2025-01-18 1:00,74.83,-3.54,764.84249
2025-01-18 2:00,75.03,-3.93,764.98553
2025-01-18 3:00,74.85,-4.64,764.89515
2025-01-18 4:00,79.92,-5.43,764.51741
2025-01-18 5:00,80.33,-5.53,764.46457
2025-01-18 6:00,81.09,-5.52,764.73735
2025-01-18 7:00,81.67,-6.35,764.85119
2025-01-18 8:00,83.99,-5.93,764.90820
2025-01-18 9:00,80.12,-3.99,764.94767
2025-01-18 10:00,70.46,-1.33,764.87063
2025-01-18 11:00,56.27,1.07,764.16247
2025-01-18 12:00,40.28,3.16,763.17527
2025-01-18 13:00,29.62,4.58,762.30061
2025-01-18 14:00,24.70,5.59,761.74540
2025-01-18 15:00,24.42,6.39,761.21820
2025-01-18 16:00,25.13,6.56,760.90300
2025-01-18 17:00,26.72,5.92,760.96485
2025-01-18 18:00,32.65,4.72,761.19984
2025-01-18 19:00,40.75,3.04,761.18355
2025-01-18 20:00,46.96,1.33,761.11295
2025-01-18 21:00,51.88,0.12,760.94010
2025-01-18 22:00,56.08,-0.90,760.85702
2025-01-18 23:00,60.94,-1.97,760.51316
2025-01-19 0:00,64.67,-2.62,760.55121
2025-01-19 1:00,63.15,-2.58,760.29806
2025-01-19 2:00,66.65,-3.72,760.14411
2025-01-19 3:00,71.50,-4.25,759.91903
2025-01-19 4:00,72.36,-4.80,759.84406
2025-01-19 5:00,75.13,-5.35,759.73606
2025-01-19 6:00,76.34,-5.79,759.82731
2025-01-19 7:00,76.42,-5.52,759.73353
2025-01-19 8:00,76.29,-4.63,759.64094
2025-01-19 9:00,74.35,-3.30,759.45584
2025-01-19 10:00,67.09,-1.35,759.18168
2025-01-19 11:00,59.61,0.75,758.61468
2025-01-19 12:00,52.49,3.18,757.80255
2025-01-19 13:00,48.72,5.37,756.94480
2025-01-19 14:00,48.11,7.07,756.27636
2025-01-19 15:00,49.25,8.47,756.16489
2025-01-19 16:00,49.00,8.56,756.20120
2025-01-19 17:00,52.65,7.77,756.24659
2025-01-19 18:00,58.23,6.52,756.47142
2025-01-19 19:00,64.64,4.40,756.81206
2025-01-19 20:00,73.07,1.94,756.92669
2025-01-19 21:00,76.26,1.54,757.09836
2025-01-19 22:00,77.73,0.82,757.05843
2025-01-19 23:00,81.98,0.23,757.07514
2025-01-20 0:00,83.46,0.12,757.05018
2025-01-20 1:00,84.48,-0.50,756.95662
2025-01-20 2:00,84.40,-1.05,756.92932
2025-01-20 3:00,87.09,-1.49,756.66545
2025-01-20 4:00,88.57,-1.65,756.17713
2025-01-20 5:00,88.82,-1.40,756.05979
2025-01-20 6:00,88.13,-0.81,756.27986
2025-01-20 7:00,89.48,-0.58,756.61874
2025-01-20 8:00,88.55,-0.79,756.83612
2025-01-20 9:00,87.99,-0.15,757.09603
2025-01-20 10:00,85.24,1.11,757.37093
2025-01-20 11:00,77.77,3.29,756.99290
2025-01-20 12:00,66.88,5.74,756.45614
2025-01-20 13:00,53.74,6.90,755.98117
2025-01-20 14:00,51.29,7.22,755.71811
2025-01-20 15:00,51.37,7.42,755.77585
2025-01-20 16:00,51.03,7.40,756.16334
2025-01-20 17:00,50.69,7.17,756.64987
2025-01-20 18:00,54.41,6.78,757.27396
2025-01-20 19:00,56.98,5.99,757.76808
2025-01-20 20:00,60.12,4.91,758.28934
2025-01-20 21:00,65.27,3.54,758.88129
2025-01-20 22:00,68.88,2.42,759.08362
2025-01-20 23:00,74.32,1.32,759.36063
2025-01-21 0:00,76.89,0.21,759.54521
2025-01-21 1:00,78.42,-0.38,759.74392
2025-01-21 2:00,80.27,-1.30,760.05968
2025-01-21 3:00,82.24,-1.54,760.30841
2025-01-21 4:00,84.67,-1.68,760.40704
2025-01-21 5:00,85.17,-2.14,760.61218
2025-01-21 6:00,85.37,-2.87,760.82083
2025-01-21 7:00,86.32,-3.32,761.10577
2025-01-21 8:00,87.71,-2.82,761.50692
2025-01-21 9:00,85.67,-1.74,761.92954
2025-01-21 10:00,81.64,0.14,762.23533
2025-01-21 11:00,74.06,2.30,762.02967
2025-01-21 12:00,65.44,4.46,761.59760
2025-01-21 13:00,58.41,5.86,761.09462
2025-01-21 14:00,52.36,6.81,760.83162
2025-01-21 15:00,47.40,7.65,760.80394
2025-01-21 16:00,44.07,8.04,760.82234
2025-01-21 17:00,50.46,7.63,760.97862
2025-01-21 18:00,54.44,6.56,761.38888
2025-01-21 19:00,59.30,5.15,761.78709
2025-01-21 20:00,67.48,2.93,762.04528
2025-01-21 21:00,74.34,1.10,762.21670
2025-01-21 22:00,77.90,0.54,762.49992
2025-01-21 23:00,80.87,-0.29,762.59326
2025-01-22 0:00,82.87,-1.14,762.70280
2025-01-22 1:00,83.97,-1.48,762.76787
2025-01-22 2:00,86.88,-2.20,762.95850
2025-01-22 3:00,89.40,-1.82,763.07787
2025-01-22 4:00,88.83,-1.90,762.94416
2025-01-22 5:00,87.10,-1.29,762.98677
2025-01-22 6:00,85.52,-1.14,763.06574
2025-01-22 7:00,86.25,-1.46,763.23369
2025-01-22 8:00,87.99,-1.26,763.42647
2025-01-22 9:00,87.33,-0.46,763.63045
2025-01-22 10:00,84.89,1.32,763.80251
2025-01-22 11:00,76.98,3.28,763.34789
2025-01-22 12:00,65.69,6.69,762.72114
2025-01-22 13:00,59.41,8.30,762.43976
2025-01-22 14:00,57.87,8.66,762.12536
2025-01-22 15:00,58.62,8.71,762.01161
2025-01-22 16:00,59.46,8.42,762.09063
2025-01-22 17:00,61.01,8.17,762.16900
2025-01-22 18:00,60.98,7.31,762.24159
2025-01-22 19:00,56.26,5.42,762.41049
2025-01-22 20:00,57.60,4.59,762.73869
2025-01-22 21:00,63.19,3.78,762.90662
2025-01-22 22:00,67.17,2.86,763.18475
2025-01-22 23:00,69.73,1.77,763.46532
2025-01-23 0:00,74.87,0.57,763.66744
2025-01-23 1:00,76.80,-0.07,763.63615
2025-01-23 2:00,78.84,-0.69,763.62899
2025-01-23 3:00,81.49,-1.32,763.65630
2025-01-23 4:00,83.89,-1.86,763.52539
2025-01-23 5:00,84.15,-2.42,763.50723
2025-01-23 6:00,85.68,-2.65,763.63470
2025-01-23 7:00,85.99,-3.01,763.99147
2025-01-23 8:00,87.15,-2.65,764.39759
2025-01-23 9:00,83.82,-1.49,764.51725
2025-01-23 10:00,78.21,0.44,764.54599
2025-01-23 11:00,60.08,2.86,764.24188
2025-01-23 12:00,39.47,4.38,763.49729
2025-01-23 13:00,34.90,5.76,762.89060
2025-01-23 14:00,31.75,6.86,762.33672
2025-01-23 15:00,30.43,7.69,762.09137
2025-01-23 16:00,28.08,8.03,762.02989
2025-01-23 17:00,27.45,7.56,761.98615
2025-01-23 18:00,29.87,6.32,762.26494
2025-01-23 19:00,36.10,4.57,762.53820
2025-01-23 20:00,45.08,2.63,762.97658
2025-01-23 21:00,52.44,0.72,763.32262
2025-01-23 22:00,60.05,-0.74,763.50293
2025-01-23 23:00,62.31,-1.34,764.02995
2025-01-24 0:00,62.78,-1.63,764.27012
2025-01-24 1:00,65.91,-2.47,764.23706
2025-01-24 2:00,69.34,-3.28,764.34831
2025-01-24 3:00,74.94,-3.98,764.22936
2025-01-24 4:00,72.03,-4.03,764.14832
2025-01-24 5:00,74.56,-4.49,764.07510
2025-01-24 6:00,74.31,-4.75,764.06851
2025-01-24 7:00,77.97,-5.22,764.43337
2025-01-24 8:00,75.16,-4.78,764.82945
2025-01-24 9:00,74.62,-3.07,765.03827
2025-01-24 10:00,63.59,-0.38,765.19131
2025-01-24 11:00,52.91,1.95,764.95076
2025-01-24 12:00,45.38,3.95,764.18990
2025-01-24 13:00,36.57,5.91,763.35488
2025-01-24 14:00,25.03,7.18,762.85303
2025-01-24 15:00,27.43,7.98,762.69870
2025-01-24 16:00,24.82,8.24,762.69138
2025-01-24 17:00,24.40,8.05,762.94648
2025-01-24 18:00,29.13,6.68,763.45223
2025-01-24 19:00,38.71,4.33,764.06245
2025-01-24 20:00,48.69,2.21,764.53351
2025-01-24 21:00,53.73,0.89,764.83850
2025-01-24 22:00,58.32,0.08,764.90924
2025-01-24 23:00,64.86,-1.10,764.91171
2025-01-25 0:00,67.43,-1.75,764.98330
2025-01-25 1:00,65.05,-1.78,765.21447
2025-01-25 2:00,68.14,-2.17,765.41529
2025-01-25 3:00,71.21,-2.61,765.54841
2025-01-25 4:00,74.11,-2.98,765.62771
2025-01-25 5:00,75.17,-3.27,765.73582
2025-01-25 6:00,75.76,-3.38,766.07604
2025-01-25 7:00,77.02,-3.74,766.51183
2025-01-25 8:00,76.27,-2.92,766.58778
2025-01-25 9:00,73.68,-0.55,767.07854
2025-01-25 10:00,60.75,2.55,767.33017
2025-01-25 11:00,55.44,5.41,766.82714
2025-01-25 12:00,51.04,7.13,765.73198
2025-01-25 13:00,45.40,8.46,764.77219
2025-01-25 14:00,40.47,9.21,764.24763
2025-01-25 15:00,39.83,9.23,764.14032
2025-01-25 16:00,39.66,9.20,764.16607
2025-01-25 17:00,41.10,8.91,764.39546
2025-01-25 18:00,42.09,8.56,764.84431
2025-01-25 19:00,45.48,7.74,765.06187
2025-01-25 20:00,46.76,7.42,765.27486
2025-01-25 21:00,46.89,6.99,765.75338
2025-01-25 22:00,47.89,6.39,766.27688
2025-01-25 23:00,50.09,5.74,766.41999
2025-01-26 0:00,51.22,5.08,766.73330
2025-01-26 1:00,52.46,4.59,766.91253
2025-01-26 2:00,53.89,4.24,767.12285
2025-01-26 3:00,56.51,3.72,766.97531
2025-01-26 4:00,59.85,2.95,766.82147
2025-01-26 5:00,62.68,2.13,766.16381
2025-01-26 6:00,58.47,2.46,765.85417
2025-01-26 7:00,57.89,2.39,765.73209
2025-01-26 8:00,52.31,3.16,765.39455
2025-01-26 9:00,48.67,4.08,765.57480
2025-01-26 10:00,45.57,4.98,765.42676
2025-01-26 11:00,40.81,6.42,764.94707
2025-01-26 12:00,41.17,6.67,763.94016
2025-01-26 13:00,40.32,7.16,762.89208
2025-01-26 14:00,39.01,7.51,762.21338
2025-01-26 15:00,38.59,7.59,761.86963
2025-01-26 16:00,37.77,7.77,761.43478
2025-01-26 17:00,37.45,7.79,761.06696
2025-01-26 18:00,37.56,7.34,761.04648
2025-01-26 19:00,39.90,6.70,760.92210
2025-01-26 20:00,42.87,5.95,760.36946
2025-01-26 21:00,45.63,5.43,760.12228
2025-01-26 22:00,51.40,5.40,759.87382
2025-01-26 23:00,60.42,5.12,759.48392
2025-01-27 0:00,72.79,4.08,758.89979
2025-01-27 1:00,82.81,2.92,758.30002
2025-01-27 2:00,86.97,2.55,757.81504
2025-01-27 3:00,88.40,2.42,757.02197
2025-01-27 4:00,88.24,2.48,756.39226
2025-01-27 5:00,88.97,2.62,756.05991
2025-01-27 6:00,89.36,2.53,756.01760
2025-01-27 7:00,90.43,2.02,756.37731
2025-01-27 8:00,85.70,1.90,756.94715
2025-01-27 9:00,86.59,1.15,757.47705
2025-01-27 10:00,83.39,1.00,757.77114
2025-01-27 11:00,83.25,0.79,757.69326
2025-01-27 12:00,77.39,1.21,757.13902
2025-01-27 13:00,73.79,1.10,756.77728
2025-01-27 14:00,69.06,1.36,756.28744
2025-01-27 15:00,60.56,1.50,755.88399
2025-01-27 16:00,68.48,0.62,755.97503
2025-01-27 17:00,79.63,-0.32,755.90253
2025-01-27 18:00,81.70,-0.79,756.20066
2025-01-27 19:00,80.76,-0.83,756.38683
2025-01-27 20:00,81.97,-0.93,756.61668
2025-01-27 21:00,89.95,-1.15,756.77136
2025-01-27 22:00,90.07,-1.23,756.66508
2025-01-27 23:00,85.34,-1.52,756.52339
2025-01-28 0:00,81.92,-1.89,756.34801
2025-01-28 1:00,84.42,-1.78,756.30631
2025-01-28 2:00,89.27,-1.62,756.15093
2025-01-28 3:00,87.46,-1.49,756.00009
2025-01-28 4:00,85.00,-1.69,755.83148
2025-01-28 5:00,88.19,-1.77,755.62931
2025-01-28 6:00,88.70,-1.69,755.74328
2025-01-28 7:00,85.22,-1.67,756.08260
2025-01-28 8:00,84.68,-1.57,756.37491
2025-01-28 9:00,84.30,-1.06,756.61251
2025-01-28 10:00,77.15,0.03,756.76310
2025-01-28 11:00,72.70,0.87,756.65271
2025-01-28 12:00,73.24,1.04,756.32733
2025-01-28 13:00,79.06,0.63,756.31584
2025-01-28 14:00,77.12,0.51,756.46320
2025-01-28 15:00,82.21,0.20,756.93894
2025-01-28 16:00,83.82,-0.25,757.42628
2025-01-28 17:00,82.53,-0.57,757.90270
2025-01-28 18:00,81.74,-0.83,758.45718
2025-01-28 19:00,77.37,-1.10,758.88633
2025-01-28 20:00,75.21,-1.21,759.25213
2025-01-28 21:00,74.87,-1.33,759.56894
2025-01-28 22:00,78.03,-1.34,759.90606
2025-01-28 23:00,78.55,-1.30,760.20383
2025-01-29 0:00,79.83,-1.36,760.53171
2025-01-29 1:00,78.66,-1.54,760.62950
2025-01-29 2:00,78.49,-1.75,760.93007
2025-01-29 3:00,86.77,-2.31,761.14849
2025-01-29 4:00,87.15,-2.49,761.19624
2025-01-29 5:00,85.75,-2.91,761.36539
2025-01-29 6:00,85.75,-3.10,761.68810
2025-01-29 7:00,83.82,-3.14,762.21955
2025-01-29 8:00,83.87,-3.18,762.84568
2025-01-29 9:00,80.03,-2.48,763.38875
2025-01-29 10:00,72.76,-1.35,763.81915
2025-01-29 11:00,69.47,-0.89,763.91200
2025-01-29 12:00,66.80,-0.24,763.63088
2025-01-29 13:00,69.73,-0.10,763.32093
2025-01-29 14:00,74.67,-0.74,763.45071
2025-01-29 15:00,75.26,-1.13,763.75339
2025-01-29 16:00,71.50,-1.28,763.81939
2025-01-29 17:00,66.14,-1.68,764.09689
2025-01-29 18:00,64.32,-2.11,764.33101
2025-01-29 19:00,64.55,-2.60,764.37198
2025-01-29 20:00,69.82,-3.26,764.57011
2025-01-29 21:00,76.38,-4.12,764.81564
2025-01-29 22:00,77.98,-4.75,765.12629
2025-01-29 23:00,79.44,-5.61,765.06022
2025-01-30 0:00,82.95,-6.31,765.05425
2025-01-30 1:00,84.82,-7.16,765.20056
2025-01-30 2:00,87.16,-7.20,765.41375
2025-01-30 3:00,86.08,-7.47,765.34893
2025-01-30 4:00,86.81,-7.36,765.62849
2025-01-30 5:00,87.67,-6.55,765.89581
2025-01-30 6:00,87.71,-6.20,766.08408
2025-01-30 7:00,87.77,-6.08,766.28514
2025-01-30 8:00,86.65,-5.62,766.37706
2025-01-30 9:00,83.68,-4.87,766.78547
2025-01-30 10:00,69.68,-3.44,766.88655
2025-01-30 11:00,50.32,-2.39,766.75730
2025-01-30 12:00,50.01,-1.63,766.13461
2025-01-30 13:00,52.06,-0.77,765.67024
2025-01-30 14:00,54.35,0.29,765.32601
2025-01-30 15:00,58.36,1.31,765.15538
2025-01-30 16:00,59.50,1.56,765.02591
2025-01-30 17:00,62.63,1.12,765.12220
2025-01-30 18:00,60.15,0.57,765.25579
2025-01-30 19:00,65.61,-0.19,765.46132
2025-01-30 20:00,74.50,-1.50,765.60067
2025-01-30 21:00,77.01,-2.01,765.87271
2025-01-30 22:00,77.62,-2.36,765.78715
2025-01-30 23:00,83.63,-3.18,765.44224
2025-01-31 0:00,84.21,-3.67,765.38840
2025-01-31 1:00,84.59,-3.56,765.07704
2025-01-31 2:00,83.18,-3.40,765.24673
2025-01-31 3:00,84.52,-3.53,764.93603
2025-01-31 4:00,84.35,-3.57,764.73439
2025-01-31 5:00,85.51,-3.74,764.67893
2025-01-31 6:00,83.97,-3.29,764.75794
2025-01-31 7:00,83.98,-2.99,765.09896
2025-01-31 8:00,82.86,-2.53,765.34675
2025-01-31 9:00,81.67,-1.95,765.18797
2025-01-31 10:00,73.89,-0.17,765.11300
2025-01-31 11:00,69.01,1.54,764.87189
2025-01-31 12:00,65.97,2.59,764.35514
2025-01-31 13:00,64.45,3.28,763.79215
2025-01-31 14:00,63.71,3.67,763.16671
2025-01-31 15:00,62.73,4.23,762.56029
2025-01-31 16:00,62.47,4.56,762.37074
2025-01-31 17:00,63.50,4.18,762.69769
2025-01-31 18:00,67.52,3.77,762.86653
2025-01-31 19:00,70.56,3.25,762.98914
2025-01-31 20:00,70.82,2.66,763.21714
2025-01-31 21:00,72.76,2.36,763.42345
2025-01-31 22:00,74.24,2.31,763.44964
2025-01-31 23:00,76.18,2.12,763.34096
2025-02-01 0:00,81.79,1.85,763.13261
2025-02-01 1:00,83.43,1.75,762.74263
2025-02-01 2:00,83.80,1.80,762.60205
2025-02-01 3:00,86.35,1.67,762.53629
2025-02-01 4:00,89.72,1.57,762.22113
2025-02-01 5:00,92.39,1.25,761.88281
2025-02-01 6:00,92.93,1.15,761.67553
2025-02-01 7:00,91.43,1.41,761.77846
2025-02-01 8:00,90.15,1.63,761.67985
2025-02-01 9:00,89.70,1.83,761.29557
2025-02-01 10:00,88.00,2.28,760.95756
2025-02-01 11:00,86.11,2.71,760.40485
2025-02-01 12:00,84.09,3.23,759.58021
2025-02-01 13:00,80.98,4.12,758.91290
2025-02-01 14:00,77.70,5.15,758.57570
2025-02-01 15:00,73.33,6.02,758.65849
2025-02-01 16:00,69.77,6.66,758.99455
2025-02-01 17:00,70.98,6.62,759.21371
2025-02-01 18:00,73.12,5.82,759.43360
2025-02-01 19:00,75.26,4.87,759.67615
2025-02-01 20:00,77.71,4.03,759.64204
2025-02-01 21:00,82.01,2.65,759.40954
2025-02-01 22:00,87.69,1.47,759.34759
2025-02-01 23:00,89.03,0.70,759.44671
2025-02-02 0:00,91.67,-0.14,759.52587
2025-02-02 1:00,94.31,-0.42,759.77932
2025-02-02 2:00,95.63,-0.84,760.16297
2025-02-02 3:00,95.99,-1.14,760.07554
2025-02-02 4:00,97.51,-1.31,759.86320
2025-02-02 5:00,98.12,-1.17,759.66300
2025-02-02 6:00,98.20,-1.11,759.56581
2025-02-02 7:00,98.26,-1.21,759.55068
2025-02-02 8:00,98.33,-1.58,759.28307
2025-02-02 9:00,98.50,-1.19,759.09049
2025-02-02 10:00,96.82,-0.32,759.81421
2025-02-02 11:00,91.01,0.66,759.62784
2025-02-02 12:00,86.23,1.79,758.48799
2025-02-02 13:00,75.19,3.65,758.14906
2025-02-02 14:00,65.65,5.36,757.49373
2025-02-02 15:00,60.12,6.42,757.22648
2025-02-02 16:00,59.25,6.86,757.21406
2025-02-02 17:00,55.47,6.66,757.23996
2025-02-02 18:00,51.84,5.71,757.25643
2025-02-02 19:00,61.10,4.20,757.53640
2025-02-02 20:00,65.37,2.62,757.84255
2025-02-02 21:00,65.98,1.76,757.99321
2025-02-02 22:00,72.04,1.16,758.15783
2025-02-02 23:00,74.67,1.28,758.54048
2025-02-03 0:00,74.28,1.78,758.65666
2025-02-03 1:00,78.45,1.94,758.50372
2025-02-03 2:00,80.18,1.79,758.40370
2025-02-03 3:00,74.04,2.18,758.63544
2025-02-03 4:00,68.08,1.28,758.80816
2025-02-03 5:00,62.32,0.67,758.82530
2025-02-03 6:00,61.25,0.44,758.38597
2025-02-03 7:00,49.89,-0.23,759.11492
2025-02-03 8:00,48.66,-0.42,759.92593
2025-02-03 9:00,45.14,0.22,760.24292
2025-02-03 10:00,43.43,0.63,760.27014
2025-02-03 11:00,38.86,0.75,760.27818
2025-02-03 12:00,35.98,0.47,759.91097
2025-02-03 13:00,34.87,-0.14,759.62805
2025-02-03 14:00,36.02,-0.66,759.40521
2025-02-03 15:00,39.18,-1.00,759.34225
2025-02-03 16:00,43.07,-1.70,759.76124
2025-02-03 17:00,45.65,-2.22,759.96834
2025-02-03 18:00,49.51,-2.55,760.27814
2025-02-03 19:00,51.85,-2.74,760.44827
2025-02-03 20:00,55.98,-2.70,760.60592
2025-02-03 21:00,56.34,-3.31,760.77198
2025-02-03 22:00,48.32,-4.23,760.79801
2025-02-03 23:00,53.45,-4.80,760.66977
2025-02-04 0:00,58.71,-5.04,760.57568
2025-02-04 1:00,69.38,-6.22,760.55909
2025-02-04 2:00,73.22,-6.78,760.61188
2025-02-04 3:00,74.03,-6.88,760.26545
2025-02-04 4:00,69.57,-6.76,759.94773
2025-02-04 5:00,74.20,-7.02,759.77027
2025-02-04 6:00,67.14,-6.64,759.62882
2025-02-04 7:00,61.07,-6.50,759.63385
2025-02-04 8:00,60.96,-6.45,759.89173
2025-02-04 9:00,59.73,-5.30,759.97747
2025-02-04 10:00,55.08,-4.12,759.93501
2025-02-04 11:00,48.73,-4.09,759.75305
2025-02-04 12:00,48.72,-3.22,759.26610
2025-02-04 13:00,46.55,-2.94,758.72598
2025-02-04 14:00,45.48,-2.85,758.32502
2025-02-04 15:00,47.00,-3.24,758.26850
2025-02-04 16:00,50.59,-3.92,758.27164
2025-02-04 17:00,51.82,-4.42,758.23720
2025-02-04 18:00,54.51,-5.26,758.46123
2025-02-04 19:00,57.85,-5.70,758.75462
2025-02-04 20:00,59.01,-5.86,758.91860
2025-02-04 21:00,60.55,-6.12,759.09891
2025-02-04 22:00,61.48,-6.12,759.12248
2025-02-04 23:00,65.84,-6.58,759.11493
2025-02-05 0:00,71.63,-7.47,758.96326
2025-02-05 1:00,75.37,-7.85,758.91807
2025-02-05 2:00,76.57,-7.57,758.88458
2025-02-05 3:00,70.77,-7.92,758.65280
2025-02-05 4:00,70.97,-8.55,758.47869
2025-02-05 5:00,73.42,-9.05,758.32591
2025-02-05 6:00,75.31,-9.60,758.30570
2025-02-05 7:00,80.08,-10.15,758.54668
2025-02-05 8:00,75.85,-9.35,759.05555
2025-02-05 9:00,55.98,-7.62,759.33074
2025-02-05 10:00,44.85,-6.84,758.95070
2025-02-05 11:00,35.02,-5.90,758.82369
2025-02-05 12:00,36.53,-4.96,758.33784
2025-02-05 13:00,38.19,-4.56,757.97020
2025-02-05 14:00,39.83,-4.29,757.64719
2025-02-05 15:00,42.18,-3.79,757.61273
2025-02-05 16:00,41.25,-3.43,757.99654
2025-02-05 17:00,41.80,-3.58,758.17248
2025-02-05 18:00,44.52,-4.56,758.47607
2025-02-05 19:00,48.51,-5.17,759.12081
2025-02-05 20:00,55.18,-5.27,759.58274
2025-02-05 21:00,62.74,-5.43,760.23561
2025-02-05 22:00,66.30,-5.72,760.79934
2025-02-05 23:00,67.43,-5.89,761.11268
2025-02-06 0:00,68.38,-6.52,761.31825
2025-02-06 1:00,68.17,-7.30,761.26930
2025-02-06 2:00,75.00,-8.26,761.35541
2025-02-06 3:00,77.06,-8.78,761.37489
2025-02-06 4:00,78.16,-9.11,761.23894
2025-02-06 5:00,79.60,-9.95,761.46706
2025-02-06 6:00,78.23,-10.39,761.62103
2025-02-06 7:00,76.20,-10.44,762.35705
2025-02-06 8:00,75.39,-9.74,762.73018
2025-02-06 9:00,63.45,-7.91,762.73892
2025-02-06 10:00,47.74,-5.48,762.51261
2025-02-06 11:00,36.56,-3.57,762.19439
2025-02-06 12:00,34.79,-1.70,761.23937
2025-02-06 13:00,36.41,-0.68,760.25044
2025-02-06 14:00,39.18,-0.41,759.65039
2025-02-06 15:00,40.62,0.14,759.41138
2025-02-06 16:00,44.07,0.40,759.28784
2025-02-06 17:00,51.33,0.39,759.29608
2025-02-06 18:00,65.48,-0.35,759.49324
2025-02-06 19:00,78.22,-1.59,759.49720
2025-02-06 20:00,81.18,-1.72,759.54942
2025-02-06 21:00,84.36,-1.69,759.68187
2025-02-06 22:00,83.21,-1.90,759.64659
2025-02-06 23:00,85.18,-2.86,759.46052
2025-02-07 0:00,86.55,-3.18,759.21314
2025-02-07 1:00,87.35,-3.14,758.52391
2025-02-07 2:00,86.93,-3.16,758.14322
2025-02-07 3:00,87.74,-3.14,757.61044
2025-02-07 4:00,88.74,-3.28,756.50218
2025-02-07 5:00,88.39,-3.23,755.51353
2025-02-07 6:00,88.19,-2.37,754.68888
2025-02-07 7:00,80.22,-1.02,755.57866
2025-02-07 8:00,72.30,-4.09,758.19375
2025-02-07 9:00,71.07,-5.19,759.28521
2025-02-07 10:00,80.75,-5.82,759.71054
2025-02-07 11:00,83.12,-6.16,760.20180
2025-02-07 12:00,60.10,-5.51,760.05632
2025-02-07 13:00,63.32,-5.90,760.17525
2025-02-07 14:00,69.64,-6.57,760.47365
2025-02-07 15:00,62.84,-6.00,760.80975
2025-02-07 16:00,57.74,-5.92,761.63664
2025-02-07 17:00,59.10,-6.57,762.18974
2025-02-07 18:00,56.24,-7.49,762.96209
2025-02-07 19:00,61.66,-7.83,763.53475
2025-02-07 20:00,61.61,-7.45,763.96997
2025-02-07 21:00,60.99,-7.04,764.17288
2025-02-07 22:00,66.10,-7.74,764.74406
2025-02-07 23:00,77.48,-8.97,765.17983
2025-02-08 0:00,74.96,-9.30,765.45698
2025-02-08 1:00,72.74,-9.30,765.53283
2025-02-08 2:00,72.94,-9.19,765.65981
2025-02-08 3:00,75.95,-9.39,765.64270
2025-02-08 4:00,78.43,-9.90,765.49059
2025-02-08 5:00,82.07,-10.45,765.55187
2025-02-08 6:00,82.27,-10.35,765.92469
2025-02-08 7:00,82.73,-11.06,766.17046
2025-02-08 8:00,80.96,-9.70,766.55492
2025-02-08 9:00,69.75,-6.64,766.92580
2025-02-08 10:00,60.42,-4.92,766.98499
2025-02-08 11:00,53.83,-4.06,766.77355
2025-02-08 12:00,53.55,-4.29,766.31665
2025-02-08 13:00,53.23,-3.90,765.76148
2025-02-08 14:00,50.34,-2.96,765.27338
2025-02-08 15:00,48.99,-2.68,765.04552
2025-02-08 16:00,48.38,-2.49,765.23458
2025-02-08 17:00,48.82,-2.87,765.27697
2025-02-08 18:00,51.92,-3.73,765.56654
2025-02-08 19:00,57.95,-4.66,766.20334
2025-02-08 20:00,60.28,-5.27,766.53258
2025-02-08 21:00,64.50,-5.85,766.74858
2025-02-08 22:00,68.69,-6.35,766.67482
2025-02-08 23:00,73.08,-7.41,766.63664
2025-02-09 0:00,74.01,-7.67,766.58517
2025-02-09 1:00,76.23,-8.05,766.50228
2025-02-09 2:00,76.91,-8.68,766.48631
2025-02-09 3:00,81.06,-8.86,766.45133
2025-02-09 4:00,81.20,-8.90,766.36881
2025-02-09 5:00,79.58,-9.24,766.48963
2025-02-09 6:00,80.53,-9.62,766.43156
2025-02-09 7:00,80.49,-10.13,766.53178
2025-02-09 8:00,83.71,-9.14,766.55611
2025-02-09 9:00,77.44,-6.79,766.61249
2025-02-09 10:00,68.57,-4.54,766.37853
2025-02-09 11:00,60.93,-3.07,766.03935
2025-02-09 12:00,55.71,-1.79,765.38116
2025-02-09 13:00,49.53,-0.18,764.63388
2025-02-09 14:00,46.35,0.60,764.12535
2025-02-09 15:00,48.31,0.46,764.02351
2025-02-09 16:00,51.07,0.24,763.88672
2025-02-09 17:00,54.13,-0.09,763.89750
2025-02-09 18:00,58.08,-1.07,764.03023
2025-02-09 19:00,62.66,-1.82,764.29244
2025-02-09 20:00,65.54,-1.95,764.32772
2025-02-09 21:00,70.25,-2.18,764.48942
