datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측,대기압(mmHg)_예측
2024-11-03 08:00:00,94.0,57.397,0.008,13.273,96.5,12.3,762.59229,755.8654547126
2024-11-03 09:00:00,241.565,53.023,0.008,15.648,83.96,14.97,762.5565,756.0434444252
2024-11-03 10:00:00,361.522,48.851,0.008,18.054,69.45,17.35,762.2752,755.7681716712001
2024-11-03 11:00:00,488.996,42.703,0.008,20.179,59.26,18.98,761.79566,755.33820613032
2024-11-03 12:00:00,566.678,39.611,0.008,22.019,54.95,20.1,760.86862,754.81526290392
2024-11-03 13:00:00,559.438,38.636,0.007,21.977,53.59,20.8,760.18219,754.3225021724
2024-11-03 14:00:00,490.411,37.809,0.007,21.634,53.69,21.31,759.78323,753.9215940334001
2024-11-03 15:00:00,365.885,37.013,0.007,20.982,51.2,21.98,759.73222,753.7409040976
2024-11-03 16:00:00,196.353,40.097,0.008,18.89,52.0,21.92,759.81833,753.8799280893
2024-11-03 17:00:00,44.859,50.713,0.009,16.519,59.21,20.88,759.93392,753.9622848969
2024-11-03 18:00:00,0.0,49.232,0.009,14.225,65.85,19.28,760.04214,754.0434566065401
2024-11-03 19:00:00,0.0,49.511,0.008,13.838,72.95,17.7,760.37267,754.19109131
2024-11-03 20:00:00,0.0,53.296,0.009,13.494,76.97,16.71,760.59039,754.32193212528
2024-11-03 21:00:00,0.0,55.752,0.009,13.085,81.17,15.74,760.50659,754.37856180628
2024-11-03 22:00:00,0.0,56.54,0.009,12.741,83.52,15.02,760.51348,754.2495961459999
2024-11-03 23:00:00,0.0,56.485,0.009,12.538,86.22,14.27,760.32197,754.07133641108
2024-11-04 00:00:00,0.0,57.111,0.009,12.305,87.33,13.87,760.2706,753.8678895942
2024-11-04 01:00:00,0.0,64.467,0.009,13.285,88.5,13.23,760.1764,753.4865805752601
2024-11-04 02:00:00,0.0,66.793,0.009,13.063,90.56,12.87,760.11973,753.2814161164
2024-11-04 03:00:00,0.0,68.404,0.009,12.981,91.06,12.41,759.9325,752.9606596027199
2024-11-04 04:00:00,0.0,69.978,0.009,13.415,91.85,12.36,759.54238,752.7684487146
2024-11-04 05:00:00,0.0,70.116,0.009,13.668,92.43,12.94,759.31702,752.5795080968
2024-11-04 06:00:00,0.0,71.03,0.009,13.797,93.41,13.79,759.24789,752.4499348863
2024-11-04 07:00:00,0.14,69.863,0.009,14.13,92.78,14.69,759.43745,752.5992722305
2024-11-04 08:00:00,51.988,68.019,0.009,15.038,86.31,15.7,759.86608,752.7622982062001
2024-11-04 09:00:00,136.772,64.57,0.009,16.326,79.29,17.27,760.24302,752.8909338392
2024-11-04 10:00:00,185.22,62.654,0.009,16.91,75.84,18.31,760.21086,752.8900337648
2024-11-04 11:00:00,225.255,57.282,0.008,17.688,69.14,19.72,759.82775,752.9813913164
2024-11-04 12:00:00,307.892,48.891,0.008,19.056,60.33,20.65,759.32923,752.8707946745
2024-11-04 13:00:00,411.654,44.601,0.007,18.516,46.77,20.91,758.92391,752.6602522711
2024-11-04 14:00:00,383.691,41.454,0.006,17.297,36.1,19.99,759.00601,752.7636483178001
2024-11-04 15:00:00,289.798,38.46,0.006,16.096,32.55,19.18,759.27952,752.81430000466
2024-11-04 16:00:00,160.754,37.909,0.006,14.404,42.91,18.08,759.71549,753.0436464624
2024-11-04 17:00:00,42.891,34.885,0.005,12.276,46.62,16.91,760.07921,753.3651230356
2024-11-04 18:00:00,0.0,35.949,0.005,10.448,51.64,15.61,760.43232,753.7888705625
2024-11-04 19:00:00,0.0,38.38,0.005,9.813,61.97,13.94,761.00086,754.15639344188
2024-11-04 20:00:00,0.0,38.684,0.005,9.152,61.67,13.1,761.24223,754.5583966714
2024-11-04 21:00:00,0.0,36.985,0.004,8.527,63.72,12.29,761.52165,754.9196265306
2024-11-04 22:00:00,0.0,35.53,0.004,7.978,63.56,11.5,761.73779,755.19404421392
2024-11-04 23:00:00,0.0,36.515,0.004,7.505,71.29,10.74,761.93368,755.352562317
2024-11-05 00:00:00,0.0,36.709,0.004,7.231,74.01,10.24,762.12735,755.38531752454
2024-11-05 01:00:00,0.0,38.334,0.004,7.752,78.87,9.46,762.03191,754.7357863344
2024-11-05 02:00:00,0.0,39.165,0.004,7.709,78.87,9.29,761.70519,754.5793234012
2024-11-05 03:00:00,0.0,40.588,0.004,7.8,79.28,8.58,761.3891,754.4280358958
2024-11-05 04:00:00,0.0,39.738,0.004,7.717,77.94,8.45,761.3654,754.3685559792
2024-11-05 05:00:00,0.0,40.469,0.004,7.634,79.12,8.07,761.30941,754.3362658100999
2024-11-05 06:00:00,0.0,42.25,0.004,7.526,82.27,7.8,761.43826,754.3522421307
2024-11-05 07:00:00,0.031,44.085,0.004,8.061,84.61,7.5,761.69751,754.522993745
2024-11-05 08:00:00,107.226,43.145,0.004,9.243,83.77,7.94,761.91942,754.7054088234
2024-11-05 09:00:00,256.537,40.243,0.004,11.055,69.43,9.64,761.98216,754.8088048701
2024-11-05 10:00:00,419.129,36.283,0.004,13.155,55.78,11.21,761.67173,754.5478958034
2024-11-05 11:00:00,527.053,31.962,0.004,14.95,51.53,12.26,761.09936,754.2066925996
2024-11-05 12:00:00,593.642,29.163,0.004,16.37,46.25,13.57,760.49139,753.7283030560001
2024-11-05 13:00:00,581.185,29.598,0.004,16.217,46.09,14.34,759.86927,753.2909419038
2024-11-05 14:00:00,483.488,31.135,0.004,15.623,45.14,14.96,759.49241,752.9447132846
2024-11-05 15:00:00,347.763,32.978,0.004,14.669,45.0,15.04,759.52993,752.8354292512
2024-11-05 16:00:00,189.188,32.858,0.004,12.663,47.43,14.38,759.79871,753.05702756848
2024-11-05 17:00:00,41.29,29.019,0.004,10.387,48.6,12.69,760.50039,753.3693233828
2024-11-05 18:00:00,0.0,30.96,0.004,8.474,47.08,11.37,761.06666,753.7064012456
2024-11-05 19:00:00,0.0,30.421,0.004,7.746,49.2,10.15,761.35057,754.1207729975
2024-11-05 20:00:00,0.0,29.422,0.003,7.092,58.68,8.65,761.69388,754.4728896034001
2024-11-05 21:00:00,0.0,27.55,0.003,6.498,60.66,7.65,762.08909,754.85074083652
2024-11-05 22:00:00,0.0,29.266,0.003,6.087,58.58,7.05,762.42131,755.0801022955
2024-11-05 23:00:00,0.0,32.081,0.003,5.806,59.88,6.53,762.67697,755.2143708941201
2024-11-06 00:00:00,0.0,34.362,0.003,5.384,69.33,5.29,762.93873,755.2204013926
2024-11-06 01:00:00,0.0,39.218,0.004,5.33,73.12,4.61,763.12959,755.0997389186599
2024-11-06 02:00:00,0.0,41.662,0.004,5.141,74.42,3.92,763.11541,755.0628883726
2024-11-06 03:00:00,0.0,42.839,0.004,4.984,78.04,3.43,763.09598,755.06480853132
2024-11-06 04:00:00,0.0,42.886,0.004,4.817,81.09,2.93,763.2248,755.1424699508001
2024-11-06 05:00:00,0.0,44.553,0.004,4.58,83.04,2.93,763.46379,755.37794441508
2024-11-06 06:00:00,0.0,44.491,0.004,4.522,81.67,2.65,763.81707,755.65440976766
2024-11-06 07:00:00,0.0,42.811,0.004,5.325,82.75,3.11,764.23251,756.1616091926801
2024-11-06 08:00:00,118.207,39.147,0.003,7.28,78.2,4.49,764.7266,756.62179473154
2024-11-06 09:00:00,275.574,37.861,0.004,9.487,66.33,6.96,764.68751,757.06919921392
2024-11-06 10:00:00,432.553,34.623,0.004,11.321,45.89,9.61,764.6667,757.1186883046801
2024-11-06 11:00:00,553.162,31.147,0.004,12.852,41.48,11.48,764.45067,757.0253880925001
2024-11-06 12:00:00,596.437,27.128,0.003,14.09,39.07,11.99,764.02767,756.8368600088
2024-11-06 13:00:00,576.402,28.373,0.003,13.805,33.78,12.37,763.69457,756.6195670474
2024-11-06 14:00:00,482.691,29.879,0.004,13.381,29.18,12.7,763.55521,756.52771445488
2024-11-06 15:00:00,356.34,29.823,0.004,12.56,30.61,12.76,763.76076,756.5763334737201
2024-11-06 16:00:00,197.582,28.638,0.003,10.481,32.17,12.24,764.19816,756.8955148571999
2024-11-06 17:00:00,38.956,30.744,0.004,8.197,36.13,10.78,764.5322,757.17999087194
2024-11-06 18:00:00,0.0,34.55,0.004,6.302,42.89,9.25,764.88427,757.4586989099
2024-11-06 19:00:00,0.0,41.156,0.004,5.817,52.88,8.1,765.284,757.7762376576001
2024-11-06 20:00:00,0.0,40.578,0.004,5.26,61.81,6.82,765.42414,758.0353840786
2024-11-06 21:00:00,0.0,40.038,0.004,4.748,68.7,5.64,765.81316,758.2751789
2024-11-06 22:00:00,0.0,41.769,0.004,4.411,72.05,4.71,766.0956,758.5417509348
2024-11-06 23:00:00,0.0,41.739,0.004,4.044,77.06,4.2,766.37196,758.7056394818001
2024-11-07 00:00:00,0.0,42.494,0.003,3.719,78.26,3.48,766.32541,758.79291669612
2024-11-07 01:00:00,0.0,41.137,0.003,3.523,79.88,3.1,766.64854,758.9034308312
2024-11-07 02:00:00,0.0,43.359,0.003,3.197,83.14,2.51,766.69982,758.9811372544
2024-11-07 03:00:00,0.0,44.061,0.003,2.925,84.13,1.98,766.62949,758.919857189
2024-11-07 04:00:00,0.0,45.085,0.003,2.645,85.91,1.77,766.72307,759.04493752812
2024-11-07 05:00:00,0.0,46.101,0.003,2.405,90.26,1.22,766.93417,759.3816703624
2024-11-07 06:00:00,0.0,47.306,0.003,2.233,88.74,1.1,767.33515,759.7118476548001
2024-11-07 07:00:00,0.0,47.702,0.003,3.266,92.42,0.86,767.79113,760.0227108507
2024-11-07 08:00:00,126.628,42.925,0.003,5.517,90.38,2.01,768.21097,760.308221951
2024-11-07 09:00:00,295.873,40.292,0.003,8.12,83.89,4.25,768.32604,760.56071532206
2024-11-07 10:00:00,436.443,35.51,0.003,11.089,68.88,6.61,768.11137,760.6064466022
2024-11-07 11:00:00,556.573,31.513,0.003,13.798,57.88,8.93,767.59226,760.5104386662
2024-11-07 12:00:00,605.6,27.484,0.003,16.123,51.61,10.73,767.0745,760.1505289161199
2024-11-07 13:00:00,601.514,24.533,0.003,16.195,44.82,12.07,766.49228,759.6521427196
2024-11-07 14:00:00,528.762,23.462,0.003,15.872,40.34,13.25,765.96205,759.3005886602
2024-11-07 15:00:00,385.611,24.28,0.003,15.165,36.26,14.37,765.81665,759.0644691426
2024-11-07 16:00:00,207.498,25.363,0.003,12.743,37.67,14.63,765.8189,759.2557349526
2024-11-07 17:00:00,36.817,30.728,0.004,9.814,45.76,13.7,765.90658,759.45970681288
2024-11-07 18:00:00,0.0,35.584,0.004,7.399,54.49,11.77,766.20448,759.7026593953
2024-11-07 19:00:00,0.0,38.399,0.004,6.921,61.04,9.86,766.57988,759.9082888926
2024-11-07 20:00:00,0.0,42.876,0.004,6.491,68.14,8.41,766.86603,760.0829783324
2024-11-07 21:00:00,0.0,42.33,0.004,6.068,72.54,7.14,767.02948,760.2422915011999
2024-11-07 22:00:00,0.0,43.203,0.004,5.783,78.17,6.03,767.24242,760.28342490128
2024-11-07 23:00:00,0.0,45.941,0.004,5.62,80.17,5.57,767.21336,760.2960709466
2024-11-08 00:00:00,0.0,46.688,0.004,5.401,84.81,4.94,767.07238,760.2438291283
2024-11-08 01:00:00,0.0,47.965,0.004,5.703,84.14,4.83,766.95974,759.90638373512
2024-11-08 02:00:00,0.0,49.213,0.004,5.441,84.34,4.65,766.9316,759.7332244218001
2024-11-08 03:00:00,0.0,49.117,0.004,5.508,87.0,4.1,766.61757,759.5407360107399
2024-11-08 04:00:00,0.0,48.098,0.004,5.556,88.3,3.71,766.37393,759.4398001674
2024-11-08 05:00:00,0.0,49.748,0.004,5.607,88.75,3.52,766.49871,759.5014552637999
2024-11-08 06:00:00,0.0,51.052,0.005,5.431,89.55,3.45,766.5862,759.5848621582
2024-11-08 07:00:00,0.0,52.692,0.005,6.438,89.31,3.81,766.8251,759.74555544108
2024-11-08 08:00:00,88.621,51.22,0.005,8.27,86.19,4.97,766.96641,759.8854870078001
2024-11-08 09:00:00,211.663,50.095,0.005,10.319,74.6,7.29,767.04728,760.0280737940001
2024-11-08 10:00:00,304.949,49.094,0.005,12.868,65.66,9.94,766.64995,759.8490639970801
2024-11-08 11:00:00,387.952,47.848,0.006,15.495,60.12,12.03,765.93953,759.5182566526
2024-11-08 12:00:00,479.538,46.778,0.006,17.871,57.7,13.8,765.09366,759.03591428226
2024-11-08 13:00:00,511.49,44.928,0.006,17.962,54.28,15.39,764.36016,758.49639468566
2024-11-08 14:00:00,425.989,42.797,0.006,17.676,52.13,16.3,764.15552,758.1433930066
2024-11-08 15:00:00,316.569,41.593,0.007,16.802,51.86,16.62,764.00144,757.961277953
2024-11-08 16:00:00,158.292,43.367,0.007,15.198,52.16,16.84,763.97966,758.0266083532
2024-11-08 17:00:00,34.577,53.185,0.007,12.91,58.07,15.73,764.09809,758.064786509
2024-11-08 18:00:00,0.0,52.421,0.007,10.919,65.69,13.96,764.25021,758.1994976442
2024-11-08 19:00:00,0.0,53.596,0.007,10.437,71.16,12.66,764.63073,758.3720119042
2024-11-08 20:00:00,0.0,53.96,0.007,10.111,74.17,11.93,764.85626,758.52212931288
2024-11-08 21:00:00,0.0,55.488,0.007,9.805,77.2,11.27,764.97853,758.6808124296
2024-11-08 22:00:00,0.0,56.441,0.006,9.613,79.78,10.78,765.14659,758.82372924308
2024-11-08 23:00:00,0.0,57.194,0.006,9.369,82.18,10.27,765.14534,758.9207572634
2024-11-09 00:00:00,0.0,58.647,0.006,9.3,84.44,9.58,764.9558,758.9103314015999
2024-11-09 01:00:00,0.0,56.538,0.006,8.41,84.37,9.31,765.13669,758.1628196124
2024-11-09 02:00:00,0.0,57.387,0.006,8.254,86.08,8.83,764.97004,758.0323838306
2024-11-09 03:00:00,0.0,58.335,0.006,7.93,89.29,8.31,764.83501,757.92950532668
2024-11-09 04:00:00,0.0,59.559,0.006,7.566,90.01,8.06,764.7507,757.9234748282
2024-11-09 05:00:00,0.0,60.385,0.006,7.257,90.93,7.74,764.85627,757.99702590792
2024-11-09 06:00:00,0.0,61.52,0.006,6.992,92.5,7.14,765.14977,758.07260965566
2024-11-09 07:00:00,0.0,61.336,0.006,8.085,92.7,6.94,765.45523,758.2857172711
2024-11-09 08:00:00,80.064,59.977,0.006,10.173,90.29,7.99,765.68891,758.4947970536
2024-11-09 09:00:00,216.398,57.001,0.007,12.647,83.22,10.06,765.60932,758.6827625907999
2024-11-09 10:00:00,341.297,53.258,0.007,15.499,74.29,12.39,765.35939,758.5692782102
2024-11-09 11:00:00,447.846,50.023,0.007,18.025,69.11,14.57,764.82614,758.3537478945
2024-11-09 12:00:00,511.527,47.743,0.007,20.217,62.49,16.17,764.20648,758.0073767635199
2024-11-09 13:00:00,506.691,45.265,0.007,20.214,56.94,17.23,763.81878,757.5519691196
2024-11-09 14:00:00,459.256,40.478,0.007,19.762,52.81,17.98,763.51795,757.160961799
2024-11-09 15:00:00,333.75,39.354,0.007,18.987,51.83,18.32,763.41457,756.9261173868
2024-11-09 16:00:00,173.055,42.43,0.007,16.911,50.98,18.28,763.25707,756.9151664816
2024-11-09 17:00:00,31.297,49.312,0.007,14.425,53.32,17.78,763.34322,756.91144617408
2024-11-09 18:00:00,0.0,50.799,0.007,12.348,61.02,16.31,763.59144,757.0594784104001
2024-11-09 19:00:00,0.0,54.097,0.007,11.727,70.66,14.12,763.72744,757.1818885288
2024-11-09 20:00:00,0.0,54.184,0.007,11.156,75.87,13.09,763.66417,757.286597184
2024-11-09 21:00:00,0.0,53.915,0.007,10.769,78.92,12.36,763.78822,757.391230833
2024-11-09 22:00:00,0.0,54.449,0.007,10.648,81.84,11.59,763.79045,757.4983396866
2024-11-09 23:00:00,0.0,54.506,0.007,10.479,85.54,10.78,763.62859,757.4760628452
2024-11-10 00:00:00,0.0,55.63,0.007,10.24,86.87,10.51,763.46405,757.37482697706
2024-11-11 01:00:00,0.0,57.603,0.007,8.923,87.41,9.6,760.69404,753.741429141
2024-11-11 02:00:00,0.0,57.976,0.007,8.749,88.71,9.1,760.81452,753.6435160475199
2024-11-11 03:00:00,0.0,58.57,0.007,8.516,90.67,8.22,760.59077,753.5623143354
2024-11-11 04:00:00,0.0,59.45,0.007,8.269,93.14,7.77,760.4962,753.5952645590601
2024-11-11 05:00:00,0.0,61.297,0.007,8.081,93.0,7.66,760.59316,753.6792490012
2024-11-11 06:00:00,0.0,61.502,0.006,7.923,93.42,7.57,760.70094,753.7000557210799
2024-11-11 07:00:00,0.0,61.754,0.006,8.79,94.37,7.28,760.93644,753.8365745057
2024-11-11 08:00:00,83.597,60.672,0.007,10.81,94.18,8.21,761.30674,753.96982302
2024-11-11 09:00:00,215.972,56.7,0.007,13.143,92.0,9.93,761.4076,754.0659809684
2024-11-11 10:00:00,345.637,53.126,0.007,15.651,85.18,12.1,761.2712,753.8969919998
2024-11-11 11:00:00,453.836,48.507,0.006,17.978,70.45,14.54,760.66215,753.6276822387
2024-11-11 12:00:00,509.075,45.645,0.006,19.925,60.97,16.08,759.7111,753.21753333586
2024-11-11 13:00:00,493.314,46.43,0.007,20.153,55.79,17.3,758.69885,752.72264992888
2024-11-11 14:00:00,436.181,46.769,0.007,20.03,52.17,18.33,758.15421,752.3451512249
2024-11-11 15:00:00,328.141,47.233,0.007,19.587,47.23,19.16,758.0225,751.951406178
2024-11-11 16:00:00,171.508,49.75,0.007,17.472,47.1,19.27,757.78535,751.9520062276
2024-11-11 17:00:00,28.224,58.622,0.008,14.913,52.74,18.5,757.69869,752.0372132708001
2024-11-11 18:00:00,0.0,59.767,0.008,12.681,60.66,16.57,758.03017,752.1325911547201
2024-11-11 19:00:00,0.0,60.61,0.008,12.254,65.75,15.17,758.60635,752.2309542854
2024-11-11 20:00:00,0.0,61.312,0.008,11.74,71.85,13.9,758.86088,752.3989681734
2024-11-11 21:00:00,0.0,61.1,0.007,11.251,75.58,12.89,759.18881,752.57528524774
2024-11-11 22:00:00,0.0,62.629,0.007,10.853,80.52,11.59,759.31576,752.6344876414
2024-11-11 23:00:00,0.0,64.216,0.007,10.502,84.68,10.91,759.29212,752.61726621788
2024-11-12 00:00:00,0.0,65.55,0.007,10.201,85.05,10.9,759.24885,752.5205532236
2024-11-12 01:00:00,0.0,66.013,0.008,10.633,85.79,10.81,759.15816,752.3074606094
2024-11-12 02:00:00,0.0,65.415,0.007,10.369,86.5,10.65,759.12739,752.2116551901399
2024-11-12 03:00:00,0.0,65.875,0.007,9.984,87.84,10.8,759.09266,752.1995266875999
2024-11-12 04:00:00,0.0,66.51,0.007,9.739,88.2,11.11,758.98978,752.2177906973
2024-11-12 05:00:00,0.0,66.848,0.007,9.547,89.59,11.0,759.04279,752.20404956146
2024-11-12 06:00:00,0.0,66.245,0.007,10.133,89.65,11.11,759.08491,752.3012350948001
2024-11-12 07:00:00,0.0,66.046,0.007,11.093,89.85,11.36,759.31348,752.6777662188
2024-11-12 08:00:00,62.303,63.337,0.008,12.415,88.19,12.17,759.65278,752.98826938494
2024-11-12 09:00:00,170.12,60.082,0.008,14.342,82.48,13.83,759.85337,753.2016095196
2024-11-12 10:00:00,315.508,56.765,0.007,16.318,62.68,15.96,759.80637,753.19683912528
2024-11-12 11:00:00,429.827,51.697,0.007,18.158,49.87,17.15,759.51788,753.0557974668
2024-11-12 12:00:00,525.663,41.666,0.006,19.515,41.06,18.06,758.93862,752.8187028686
2024-11-12 13:00:00,515.011,40.124,0.006,19.412,34.49,18.57,758.46123,752.50597201832
2024-11-12 14:00:00,422.337,39.745,0.006,18.724,34.47,18.75,758.30957,752.3325876864
2024-11-12 15:00:00,308.845,39.571,0.006,18.074,33.39,18.8,758.36031,752.227053963
2024-11-12 16:00:00,168.095,41.011,0.006,16.085,36.88,18.07,758.54429,752.4111191778
2024-11-12 17:00:00,26.916,44.205,0.006,13.707,43.45,16.88,758.88866,752.5633067576
2024-11-12 18:00:00,0.0,49.231,0.007,11.614,51.71,15.87,759.37471,752.74132647268
2024-11-12 19:00:00,0.0,51.577,0.007,10.994,61.0,14.15,759.96601,752.9439632226
2024-11-12 20:00:00,0.0,53.006,0.007,10.459,68.64,12.26,760.19771,753.1810578208
2024-11-12 21:00:00,0.0,53.545,0.007,9.978,74.58,11.07,760.41516,753.355897273
2024-11-12 22:00:00,0.0,53.975,0.007,9.59,80.02,10.08,760.56238,753.541162587
2024-11-12 23:00:00,0.0,54.085,0.006,9.122,83.57,9.39,760.678,753.7019758798
2024-11-13 00:00:00,0.0,54.292,0.006,8.746,83.31,9.29,760.82965,753.8291113888
2024-11-13 01:00:00,0.0,55.128,0.006,8.62,87.3,8.4,760.79282,753.6598598985
2024-11-13 02:00:00,0.0,56.106,0.006,8.371,89.67,8.11,760.94298,753.7241027087999
2024-11-13 03:00:00,0.0,57.198,0.006,8.239,90.2,7.79,760.86047,753.77513692728
2024-11-13 04:00:00,0.0,58.078,0.006,8.301,91.93,7.2,760.87732,753.8150852294
2024-11-13 05:00:00,0.0,58.918,0.006,8.483,93.57,6.76,761.113,753.938320416
2024-11-13 06:00:00,0.0,59.431,0.006,8.477,97.0,7.14,761.37091,754.1055092358
2024-11-13 07:00:00,0.0,59.867,0.006,9.467,97.29,7.34,761.93012,754.459238475
2024-11-13 08:00:00,75.831,60.049,0.006,10.794,97.4,7.66,762.31099,754.8089923856
2024-11-13 09:00:00,202.75,57.52,0.007,12.881,95.51,8.77,762.42439,755.1411198392001
2024-11-13 10:00:00,333.164,53.797,0.007,15.589,84.12,11.06,762.35096,755.11851297052
2024-11-13 11:00:00,437.682,51.721,0.007,18.081,69.27,13.98,761.97236,754.9479788742
2024-11-13 12:00:00,497.042,46.838,0.007,20.244,59.24,16.89,761.21767,754.62060681368
2024-11-13 13:00:00,492.606,44.227,0.007,20.329,47.2,18.84,760.57722,754.28796931792
2024-11-13 14:00:00,422.283,42.929,0.007,19.86,44.66,19.54,760.33603,754.0799321216
2024-11-13 15:00:00,308.75,43.529,0.007,19.165,41.4,20.09,760.32901,753.9929999358
2024-11-13 16:00:00,155.667,46.831,0.007,17.168,43.13,19.87,760.51212,754.2099178661999
2024-11-13 17:00:00,25.084,52.939,0.008,14.903,48.04,18.8,760.81926,754.4117595504
2024-11-13 18:00:00,0.0,54.75,0.008,12.821,57.99,16.72,761.17828,754.65878496948
2024-11-13 19:00:00,0.0,54.624,0.007,12.32,64.21,15.47,761.4306,754.76488874
2024-11-13 20:00:00,0.0,53.547,0.007,12.033,67.84,14.6,761.37137,754.9108508052
2024-11-13 21:00:00,0.0,54.518,0.007,11.592,74.27,13.11,761.52686,754.983906844
2024-11-13 22:00:00,0.0,55.067,0.007,11.21,76.54,12.36,761.63339,754.9916324826
2024-11-13 23:00:00,0.0,56.153,0.007,10.89,78.0,11.75,761.32759,755.021034913
2024-11-14 00:00:00,0.0,56.173,0.007,10.678,78.73,11.73,761.41441,754.9980080096
2024-11-14 01:00:00,0.0,60.472,0.007,10.613,77.79,11.95,761.54696,754.7753146018
2024-11-14 02:00:00,0.0,61.251,0.007,10.371,81.91,11.63,761.51853,754.66688563908
2024-11-14 03:00:00,0.0,63.566,0.007,10.075,82.76,11.39,761.42019,754.50006434966
2024-11-14 04:00:00,0.0,64.748,0.007,9.772,84.52,10.88,761.33324,754.3281276373999
2024-11-14 05:00:00,0.0,65.945,0.007,9.333,84.04,10.75,761.17952,754.222968945
2024-11-14 06:00:00,0.0,65.11,0.007,9.484,86.27,10.34,761.16461,754.1440624226001
2024-11-14 07:00:00,0.0,66.103,0.007,10.016,88.33,10.24,761.28904,754.2786985516
2024-11-14 08:00:00,72.403,65.496,0.007,11.619,82.29,11.73,761.40187,754.43519148728
2024-11-14 09:00:00,196.926,61.941,0.007,13.659,74.53,13.31,761.51934,754.5163181931999
2024-11-14 10:00:00,313.267,59.201,0.007,15.993,67.86,14.6,761.15163,754.3173267446
2024-11-14 11:00:00,400.893,56.867,0.007,17.792,59.88,16.52,760.63091,753.72180001846
2024-11-14 12:00:00,365.635,53.868,0.007,19.121,53.91,17.82,759.77628,753.1549556632
2024-11-14 13:00:00,353.838,54.515,0.007,18.819,51.65,18.35,759.11158,752.7088937918
2024-11-14 14:00:00,178.057,57.784,0.007,17.917,50.27,18.98,758.90516,752.524078515
2024-11-14 15:00:00,107.963,62.344,0.008,16.887,51.28,18.84,759.15645,752.2628319204
2024-11-14 16:00:00,54.67,68.346,0.008,15.71,63.71,17.82,758.66706,752.17209692026
2024-11-14 17:00:00,12.593,69.886,0.008,14.851,75.06,16.25,758.44071,752.3364130026
2024-11-14 18:00:00,0.0,68.918,0.008,13.947,80.01,15.46,758.67848,752.6003598204
2024-11-14 19:00:00,0.0,69.061,0.008,13.617,81.52,15.19,758.92834,752.4973763078
2024-11-14 20:00:00,0.0,71.612,0.008,13.262,86.51,14.67,759.08442,752.4290456596
2024-11-14 21:00:00,0.0,71.182,0.008,13.051,85.84,14.34,758.79521,752.49539614412
2024-11-14 22:00:00,0.0,71.101,0.008,12.821,87.16,14.0,758.78638,752.4951711255201
2024-11-14 23:00:00,0.0,71.462,0.008,12.552,88.18,13.8,758.5418,752.4269079829
2024-11-15 00:00:00,0.0,69.825,0.008,12.287,89.11,13.72,758.51753,752.2719451737
2024-11-15 01:00:00,0.0,71.049,0.008,13.293,88.77,13.81,758.72873,751.6827339696
2024-11-15 02:00:00,0.0,72.349,0.008,13.175,89.62,13.83,758.76816,751.65840195832
2024-11-15 03:00:00,0.0,74.064,0.008,13.086,90.91,13.69,758.80567,751.7509896116001
2024-11-15 04:00:00,0.0,75.855,0.008,12.912,93.84,13.36,758.84294,751.901152024
2024-11-15 05:00:00,0.0,77.666,0.008,12.751,94.12,13.33,759.01853,751.8630488744
2024-11-15 06:00:00,0.0,78.622,0.008,12.779,94.32,13.32,759.09789,751.9216287166
2024-11-15 07:00:00,0.0,77.161,0.008,13.032,93.87,13.36,759.31794,752.1368215044
2024-11-15 08:00:00,16.317,76.18,0.008,13.381,93.33,13.3,759.53335,752.22493128754
2024-11-15 09:00:00,43.162,75.09,0.008,13.788,90.62,13.82,759.55205,752.3451512249
2024-11-15 10:00:00,92.664,74.135,0.008,14.584,83.54,14.96,759.47873,752.33786812288
2024-11-15 11:00:00,93.625,73.728,0.008,15.308,71.88,16.43,759.0783,752.2516559966
2024-11-15 12:00:00,59.505,73.143,0.008,15.962,66.39,17.2,758.38055,751.916528295
2024-11-15 13:00:00,110.541,72.123,0.008,16.169,62.16,18.05,757.73353,751.4430141544
2024-11-15 14:00:00,117.472,71.714,0.008,16.356,51.9,19.12,757.36028,751.1378139266
2024-11-15 15:00:00,116.513,71.431,0.008,16.728,50.25,19.32,757.35283,750.9376223788
2024-11-15 16:00:00,75.111,70.855,0.009,15.812,48.26,19.31,757.41103,751.1312133810001
2024-11-15 17:00:00,16.684,70.962,0.009,14.621,50.3,18.66,757.79415,751.389234709
2024-11-15 18:00:00,0.0,70.359,0.009,13.599,56.66,17.39,758.30857,751.81854019532
2024-11-15 19:00:00,0.0,68.189,0.008,13.45,64.48,15.78,758.60394,752.0713410918
2024-11-15 20:00:00,0.0,67.483,0.008,13.264,70.54,14.5,758.6803,752.2305042482001
2024-11-15 21:00:00,0.0,64.527,0.008,13.081,73.94,13.84,758.99102,752.3933427084
2024-11-15 22:00:00,0.0,64.928,0.008,13.122,77.31,13.37,759.00809,752.448697284
2024-11-15 23:00:00,0.0,65.657,0.008,13.111,81.17,12.77,758.88022,752.3505516713
2024-11-16 00:00:00,0.0,65.093,0.008,13.1,84.82,12.25,758.75562,752.1551230172
2024-11-16 01:00:00,0.0,68.559,0.008,12.045,87.85,11.87,758.67497,752.006910766
2024-11-16 02:00:00,0.0,69.158,0.008,12.176,89.85,11.72,759.13042,751.939780217
